iso_code,country,year,scenario,debt_gt
BGD,Bangladesh,2034,ndc,-2.885035335196306
BGD,Bangladesh,2035,ndc,-3.1966464807159367
BGD,Bangladesh,2036,ndc,-3.512459010235567
BGD,Bangladesh,2037,ndc,-3.8324729237551973
BGD,Bangladesh,2038,ndc,-4.156688221274829
BGD,Bangladesh,2039,ndc,-4.485104902794459
BGD,Bangladesh,2040,ndc,-4.817722968314088
BGD,Bangladesh,2041,ndc,-5.15454241783372
BGD,Bangladesh,2042,ndc,-5.49556325135335
BGD,Bangladesh,2043,ndc,-5.840785468872981
BGD,Bangladesh,2044,ndc,-6.190209070392612
BGD,Bangladesh,2045,ndc,-6.543834055912241
BGD,Bangladesh,2046,ndc,-6.901660425431873
BGD,Bangladesh,2047,ndc,-7.2636881789515035
BGD,Bangladesh,2048,ndc,-7.629917316471133
BGD,Bangladesh,2049,ndc,-8.000347837990764
BGD,Bangladesh,2050,ndc,-8.374979743510394
BGR,Bulgaria,2025,ambitious,0.025263866705322734
BGR,Bulgaria,2026,ambitious,0.04910778309018053
BGR,Bulgaria,2027,ambitious,0.07163066114289529
BGR,Bulgaria,2028,ambitious,0.0929214255718892
BGR,Bulgaria,2029,ambitious,0.11306031459734567
BGR,Bulgaria,2030,ambitious,0.13211997564437528
BGR,Bulgaria,2031,ambitious,0.15117963669140488
BGR,Bulgaria,2032,ambitious,0.1702392977384345
BGR,Bulgaria,2033,ambitious,0.1892989587854641
BGR,Bulgaria,2034,ambitious,0.20835861983249376
BGR,Bulgaria,2035,ambitious,0.22741828087952337
BGR,Bulgaria,2036,ambitious,0.24647794192655295
BGR,Bulgaria,2037,ambitious,0.26553760297358253
BGR,Bulgaria,2038,ambitious,0.28459726402061225
BGR,Bulgaria,2039,ambitious,0.30365692506764175
BGR,Bulgaria,2040,ambitious,0.32271658611467147
BGR,Bulgaria,2041,ambitious,0.3417762471617011
BGR,Bulgaria,2042,ambitious,0.3608359082087307
BGR,Bulgaria,2043,ambitious,0.3798955692557603
BGR,Bulgaria,2044,ambitious,0.3989552303027899
BGR,Bulgaria,2045,ambitious,0.4180148913498195
BGR,Bulgaria,2046,ambitious,0.4370745523968491
BGR,Bulgaria,2047,ambitious,0.4561342134438787
BGR,Bulgaria,2048,ambitious,0.47519387449090844
BGR,Bulgaria,2049,ambitious,0.494253535537938
BGR,Bulgaria,2050,ambitious,0.5133131965849675
BGR,Bulgaria,2025,baseline,0.026794270045871635
BGR,Bulgaria,2026,baseline,0.05358854009174327
BGR,Bulgaria,2027,baseline,0.08038281013761489
BGR,Bulgaria,2028,baseline,0.10717708018348654
BGR,Bulgaria,2029,baseline,0.1339713502293582
BGR,Bulgaria,2030,baseline,0.16076562027522978
BGR,Bulgaria,2031,baseline,0.18755989032110143
BGR,Bulgaria,2032,baseline,0.21435416036697308
BGR,Bulgaria,2033,baseline,0.24114843041284473
BGR,Bulgaria,2034,baseline,0.2679427004587164
BGR,Bulgaria,2035,baseline,0.294736970504588
BGR,Bulgaria,2036,baseline,0.32153124055045956
BGR,Bulgaria,2037,baseline,0.3483255105963312
BGR,Bulgaria,2038,baseline,0.37511978064220286
BGR,Bulgaria,2039,baseline,0.4019140506880745
BGR,Bulgaria,2040,baseline,0.42870832073394616
BGR,Bulgaria,2041,baseline,0.4555025907798178
BGR,Bulgaria,2042,baseline,0.48229686082568946
BGR,Bulgaria,2043,baseline,0.5090911308715611
BGR,Bulgaria,2044,baseline,0.5358854009174328
BGR,Bulgaria,2045,baseline,0.5626796709633044
BGR,Bulgaria,2046,baseline,0.589473941009176
BGR,Bulgaria,2047,baseline,0.6162682110550477
BGR,Bulgaria,2048,baseline,0.6430624811009192
BGR,Bulgaria,2049,baseline,0.6698567511467908
BGR,Bulgaria,2050,baseline,0.6966510211926624
BGR,Bulgaria,2025,ndc,0.026794270045871635
BGR,Bulgaria,2026,ndc,0.05195337209174326
BGR,Bulgaria,2027,ndc,0.07547730613761491
BGR,Bulgaria,2028,ndc,0.09736607218348656
BGR,Bulgaria,2029,ndc,0.11761967022935818
BGR,Bulgaria,2030,ndc,0.1362381002752298
BGR,Bulgaria,2031,ndc,0.15322136232110145
BGR,Bulgaria,2032,ndc,0.16856945636697307
BGR,Bulgaria,2033,ndc,0.18228238241284472
BGR,Bulgaria,2034,ndc,0.19436014045871636
BGR,Bulgaria,2035,ndc,0.20480273050458803
BGR,Bulgaria,2036,ndc,0.21361015255045965
BGR,Bulgaria,2037,ndc,0.22078240659633128
BGR,Bulgaria,2038,ndc,0.22631949264220289
BGR,Bulgaria,2039,ndc,0.23022141068807458
BGR,Bulgaria,2040,ndc,0.23248816073394618
BGR,Bulgaria,2041,ndc,0.23311974277981784
BGR,Bulgaria,2042,ndc,0.23211615682568948
BGR,Bulgaria,2043,ndc,0.2294774028715611
BGR,Bulgaria,2044,ndc,0.2252034809174327
BGR,Bulgaria,2045,ndc,0.2192943909633044
BGR,Bulgaria,2046,ndc,0.211750133009176
BGR,Bulgaria,2047,ndc,0.20257070705504765
BGR,Bulgaria,2048,ndc,0.19175611310091933
BGR,Bulgaria,2049,ndc,0.1793063511467909
BGR,Bulgaria,2050,ndc,0.16522142119266253
BLR,Belarus,2025,ambitious,0.03761732021019383
BLR,Belarus,2026,ambitious,0.07343243276068587
BLR,Belarus,2027,ambitious,0.10755456235802804
BLR,Belarus,2028,ambitious,0.14008329623467303
BLR,Belarus,2029,ambitious,0.17110968557458467
BLR,Belarus,2030,ambitious,0.20071719396306925
BLR,Belarus,2031,ambitious,0.2303247023515539
BLR,Belarus,2032,ambitious,0.25993221074003847
BLR,Belarus,2033,ambitious,0.2895397191285231
BLR,Belarus,2034,ambitious,0.31914722751700775
BLR,Belarus,2035,ambitious,0.3487547359054923
BLR,Belarus,2036,ambitious,0.3783622442939769
BLR,Belarus,2037,ambitious,0.4079697526824615
BLR,Belarus,2038,ambitious,0.43757726107094613
BLR,Belarus,2039,ambitious,0.4671847694594307
BLR,Belarus,2040,ambitious,0.49679227784791535
BLR,Belarus,2041,ambitious,0.5263997862363999
BLR,Belarus,2042,ambitious,0.5560072946248846
BLR,Belarus,2043,ambitious,0.5856148030133692
BLR,Belarus,2044,ambitious,0.6152223114018538
BLR,Belarus,2045,ambitious,0.6448298197903384
BLR,Belarus,2046,ambitious,0.6744373281788231
BLR,Belarus,2047,ambitious,0.7040448365673078
BLR,Belarus,2048,ambitious,0.7336523449557921
BLR,Belarus,2049,ambitious,0.7632598533442768
BLR,Belarus,2050,ambitious,0.7928673617327615
BLR,Belarus,2025,baseline,0.03953967504709208
BLR,Belarus,2026,baseline,0.07907935009418415
BLR,Belarus,2027,baseline,0.1186190251412762
BLR,Belarus,2028,baseline,0.15815870018836828
BLR,Belarus,2029,baseline,0.19769837523546036
BLR,Belarus,2030,baseline,0.2372380502825524
BLR,Belarus,2031,baseline,0.2767777253296445
BLR,Belarus,2032,baseline,0.3163174003767366
BLR,Belarus,2033,baseline,0.3558570754238286
BLR,Belarus,2034,baseline,0.3953967504709207
BLR,Belarus,2035,baseline,0.43493642551801276
BLR,Belarus,2036,baseline,0.4744761005651048
BLR,Belarus,2037,baseline,0.5140157756121969
BLR,Belarus,2038,baseline,0.553555450659289
BLR,Belarus,2039,baseline,0.593095125706381
BLR,Belarus,2040,baseline,0.6326348007534731
BLR,Belarus,2041,baseline,0.6721744758005651
BLR,Belarus,2042,baseline,0.7117141508476572
BLR,Belarus,2043,baseline,0.7512538258947492
BLR,Belarus,2044,baseline,0.7907935009418414
BLR,Belarus,2045,baseline,0.8303331759889334
BLR,Belarus,2046,baseline,0.8698728510360255
BLR,Belarus,2047,baseline,0.9094125260831176
BLR,Belarus,2048,baseline,0.9489522011302096
BLR,Belarus,2049,baseline,0.9884918761773017
BLR,Belarus,2050,baseline,1.0280315512243938
BLR,Belarus,2025,ndc,0.03953967504709208
BLR,Belarus,2026,ndc,0.07669563009418415
BLR,Belarus,2027,ndc,0.11146786514127618
BLR,Belarus,2028,ndc,0.14385638018836827
BLR,Belarus,2029,ndc,0.17386117523546035
BLR,Belarus,2030,ndc,0.2014822502825524
BLR,Belarus,2031,ndc,0.22671960532964447
BLR,Belarus,2032,ndc,0.2495732403767366
BLR,Belarus,2033,ndc,0.2700431554238286
BLR,Belarus,2034,ndc,0.2881293504709207
BLR,Belarus,2035,ndc,0.30383182551801274
BLR,Belarus,2036,ndc,0.3171505805651048
BLR,Belarus,2037,ndc,0.32808561561219696
BLR,Belarus,2038,ndc,0.33663693065928896
BLR,Belarus,2039,ndc,0.34280452570638104
BLR,Belarus,2040,ndc,0.3465884007534731
BLR,Belarus,2041,ndc,0.3479885558005652
BLR,Belarus,2042,ndc,0.34700499084765724
BLR,Belarus,2043,ndc,0.34363770589474935
BLR,Belarus,2044,ndc,0.3378867009418414
BLR,Belarus,2045,ndc,0.32975197598893347
BLR,Belarus,2046,ndc,0.3192335310360256
BLR,Belarus,2047,ndc,0.30633136608311756
BLR,Belarus,2048,ndc,0.2910454811302097
BLR,Belarus,2049,ndc,0.27337587617730175
BLR,Belarus,2050,ndc,0.25332255122439384
BRA,Brazil,2025,ambitious,-0.018085751088124602
BRA,Brazil,2026,ambitious,-0.06576726304809977
BRA,Brazil,2027,ambitious,-0.13933952178121145
BRA,Brazil,2028,ambitious,-0.23575226130584714
BRA,Brazil,2029,ambitious,-0.352464270391073
BRA,Brazil,2030,ambitious,-0.4697822304156185
BRA,Brazil,2031,ambitious,-0.5871001904401636
BRA,Brazil,2032,ambitious,-0.7044181504647091
BRA,Brazil,2033,ambitious,-0.8217361104892551
BRA,Brazil,2034,ambitious,-0.9390540705138002
BRA,Brazil,2035,ambitious,-1.0563720305383466
BRA,Brazil,2036,ambitious,-1.1736899905628917
BRA,Brazil,2037,ambitious,-1.2910079505874368
BRA,Brazil,2038,ambitious,-1.4083259106119828
BRA,Brazil,2039,ambitious,-1.5256438706365278
BRA,Brazil,2040,ambitious,-1.642961830661073
BRA,Brazil,2041,ambitious,-1.760279790685619
BRA,Brazil,2042,ambitious,-1.877597750710164
BRA,Brazil,2043,ambitious,-1.99491571073471
BRA,Brazil,2044,ambitious,-2.112233670759255
BRA,Brazil,2045,ambitious,-2.2295516307838
BRA,Brazil,2046,ambitious,-2.346869590808347
BRA,Brazil,2047,ambitious,-2.464187550832893
BRA,Brazil,2048,ambitious,-2.581505510857438
BRA,Brazil,2049,ambitious,-2.698823470881983
BRA,Brazil,2050,ambitious,-2.8161414309065282
BRA,Brazil,2025,baseline,0.016071604665563233
BRA,Brazil,2026,baseline,0.032143209331126466
BRA,Brazil,2027,baseline,0.04821481399668981
BRA,Brazil,2028,baseline,0.06428641866225315
BRA,Brazil,2029,baseline,0.0803580233278165
BRA,Brazil,2030,baseline,0.09642962799337962
BRA,Brazil,2031,baseline,0.11250123265894318
BRA,Brazil,2032,baseline,0.1285728373245063
BRA,Brazil,2033,baseline,0.14464444199006987
BRA,Brazil,2034,baseline,0.160716046655633
BRA,Brazil,2035,baseline,0.17678765132119523
BRA,Brazil,2036,baseline,0.19285925598675924
BRA,Brazil,2037,baseline,0.20893086065232325
BRA,Brazil,2038,baseline,0.22500246531788548
BRA,Brazil,2039,baseline,0.2410740699834486
BRA,Brazil,2040,baseline,0.2571456746490126
BRA,Brazil,2041,baseline,0.27321727931457573
BRA,Brazil,2042,baseline,0.28928888398013974
BRA,Brazil,2043,baseline,0.305360488645702
BRA,Brazil,2044,baseline,0.321432093311266
BRA,Brazil,2045,baseline,0.33750369797683
BRA,Brazil,2046,baseline,0.35357530264239045
BRA,Brazil,2047,baseline,0.36964690730795446
BRA,Brazil,2048,baseline,0.3857185119735185
BRA,Brazil,2049,baseline,0.4017901166390825
BRA,Brazil,2050,baseline,0.4178617213046465
BRA,Brazil,2025,ndc,0.016071604665563233
BRA,Brazil,2026,ndc,0.013047801331126374
BRA,Brazil,2027,ndc,-0.009071410003310243
BRA,Brazil,2028,ndc,-0.05028602933774695
BRA,Brazil,2029,ndc,-0.11059605667218353
BRA,Brazil,2030,ndc,-0.19000149200662042
BRA,Brazil,2031,ndc,-0.28850233534105696
BRA,Brazil,2032,ndc,-0.4060985866754936
BRA,Brazil,2033,ndc,-0.5427902460099308
BRA,Brazil,2034,ndc,-0.6985773133443671
BRA,Brazil,2035,ndc,-0.8734597886788045
BRA,Brazil,2036,ndc,-1.0674376720132406
BRA,Brazil,2037,ndc,-1.2805109633476777
BRA,Brazil,2038,ndc,-1.5126796626821148
BRA,Brazil,2039,ndc,-1.7639437700165512
BRA,Brazil,2040,ndc,-2.0343032853509877
BRA,Brazil,2041,ndc,-2.323758208685425
BRA,Brazil,2042,ndc,-2.632308540019862
BRA,Brazil,2043,ndc,-2.9599542793542977
BRA,Brazil,2044,ndc,-3.3066954266887345
BRA,Brazil,2045,ndc,-3.6725319820231714
BRA,Brazil,2046,ndc,-4.057463945357609
BRA,Brazil,2047,ndc,-4.461491316692046
BRA,Brazil,2048,ndc,-4.884614096026482
BRA,Brazil,2049,ndc,-5.326832283360919
BRA,Brazil,2050,ndc,-5.788145878695356
CAN,Canada,2025,ambitious,0.43692628504341036
CAN,Canada,2026,ambitious,0.8508095261293829
CAN,Canada,2027,ambitious,1.2435892192162272
CAN,Canada,2028,ambitious,1.6169698827188936
CAN,Canada,2029,ambitious,1.9724575420295372
CAN,Canada,2030,ambitious,2.311389397531145
CAN,Canada,2031,ambitious,2.6503212530327525
CAN,Canada,2032,ambitious,2.9892531085343603
CAN,Canada,2033,ambitious,3.328184964035968
CAN,Canada,2034,ambitious,3.6671168195375756
CAN,Canada,2035,ambitious,4.0060486750391835
CAN,Canada,2036,ambitious,4.344980530540791
CAN,Canada,2037,ambitious,4.683912386042399
CAN,Canada,2038,ambitious,5.022844241544006
CAN,Canada,2039,ambitious,5.361776097045614
CAN,Canada,2040,ambitious,5.700707952547221
CAN,Canada,2041,ambitious,6.039639808048829
CAN,Canada,2042,ambitious,6.378571663550437
CAN,Canada,2043,ambitious,6.717503519052045
CAN,Canada,2044,ambitious,7.0564353745536526
CAN,Canada,2045,ambitious,7.3953672300552595
CAN,Canada,2046,ambitious,7.734299085556868
CAN,Canada,2047,ambitious,8.073230941058474
CAN,Canada,2048,ambitious,8.412162796560084
CAN,Canada,2049,ambitious,8.75109465206169
CAN,Canada,2050,ambitious,9.090026507563298
CAN,Canada,2025,baseline,0.46218907343946714
CAN,Canada,2026,baseline,0.9243781468789343
CAN,Canada,2027,baseline,1.3865672203184014
CAN,Canada,2028,baseline,1.8487562937578685
CAN,Canada,2029,baseline,2.3109453671973355
CAN,Canada,2030,baseline,2.773134440636803
CAN,Canada,2031,baseline,3.2353235140762697
CAN,Canada,2032,baseline,3.697512587515737
CAN,Canada,2033,baseline,4.1597016609552036
CAN,Canada,2034,baseline,4.621890734394671
CAN,Canada,2035,baseline,5.084079807834138
CAN,Canada,2036,baseline,5.546268881273606
CAN,Canada,2037,baseline,6.008457954713073
CAN,Canada,2038,baseline,6.4706470281525394
CAN,Canada,2039,baseline,6.932836101592007
CAN,Canada,2040,baseline,7.395025175031474
CAN,Canada,2041,baseline,7.857214248470941
CAN,Canada,2042,baseline,8.319403321910407
CAN,Canada,2043,baseline,8.781592395349875
CAN,Canada,2044,baseline,9.243781468789342
CAN,Canada,2045,baseline,9.70597054222881
CAN,Canada,2046,baseline,10.168159615668277
CAN,Canada,2047,baseline,10.630348689107743
CAN,Canada,2048,baseline,11.092537762547211
CAN,Canada,2049,baseline,11.554726835986678
CAN,Canada,2050,baseline,12.016915909426146
CAN,Canada,2025,ndc,0.46218907343946714
CAN,Canada,2026,ndc,0.9023875068789344
CAN,Canada,2027,ndc,1.3205953003184014
CAN,Canada,2028,ndc,1.7168124537578686
CAN,Canada,2029,ndc,2.0910389671973353
CAN,Canada,2030,ndc,2.443274840636803
CAN,Canada,2031,ndc,2.77352007407627
CAN,Canada,2032,ndc,3.081774667515737
CAN,Canada,2033,ndc,3.3680386209552036
CAN,Canada,2034,ndc,3.6323119343946706
CAN,Canada,2035,ndc,3.8745946078341387
CAN,Canada,2036,ndc,4.094886641273606
CAN,Canada,2037,ndc,4.293188034713072
CAN,Canada,2038,ndc,4.469498788152539
CAN,Canada,2039,ndc,4.623818901592007
CAN,Canada,2040,ndc,4.756148375031474
CAN,Canada,2041,ndc,4.86648720847094
CAN,Canada,2042,ndc,4.954835401910408
CAN,Canada,2043,ndc,5.021192955349876
CAN,Canada,2044,ndc,5.065559868789343
CAN,Canada,2045,ndc,5.087936142228809
CAN,Canada,2046,ndc,5.088321775668277
CAN,Canada,2047,ndc,5.066716769107744
CAN,Canada,2048,ndc,5.023121122547211
CAN,Canada,2049,ndc,4.957534835986678
CAN,Canada,2050,ndc,4.869957909426145
CHE,Switzerland,2025,ambitious,0.01392621712451984
CHE,Switzerland,2026,ambitious,0.02681038787809841
CHE,Switzerland,2027,ambitious,0.0387156665862457
CHE,Switzerland,2028,ambitious,0.049699635133985634
CHE,Switzerland,2029,ambitious,0.0598149398161974
CHE,Switzerland,2030,ambitious,0.06910983973652028
CHE,Switzerland,2031,ambitious,0.07840473965684316
CHE,Switzerland,2032,ambitious,0.08769963957716603
CHE,Switzerland,2033,ambitious,0.09699453949748893
CHE,Switzerland,2034,ambitious,0.10628943941781177
CHE,Switzerland,2035,ambitious,0.1155843393381347
CHE,Switzerland,2036,ambitious,0.12487923925845754
CHE,Switzerland,2037,ambitious,0.13417413917878046
CHE,Switzerland,2038,ambitious,0.1434690390991033
CHE,Switzerland,2039,ambitious,0.1527639390194262
CHE,Switzerland,2040,ambitious,0.16205883893974904
CHE,Switzerland,2041,ambitious,0.171353738860072
CHE,Switzerland,2042,ambitious,0.18064863878039483
CHE,Switzerland,2043,ambitious,0.18994353870071767
CHE,Switzerland,2044,ambitious,0.19923843862104063
CHE,Switzerland,2045,ambitious,0.20853333854136347
CHE,Switzerland,2046,ambitious,0.21782823846168636
CHE,Switzerland,2047,ambitious,0.2271231383820092
CHE,Switzerland,2048,ambitious,0.23641803830233216
CHE,Switzerland,2049,ambitious,0.245712938222655
CHE,Switzerland,2050,ambitious,0.2550078381429779
CHE,Switzerland,2025,baseline,0.01503773325352192
CHE,Switzerland,2026,baseline,0.03007546650704384
CHE,Switzerland,2027,baseline,0.045113199760565756
CHE,Switzerland,2028,baseline,0.06015093301408768
CHE,Switzerland,2029,baseline,0.07518866626760962
CHE,Switzerland,2030,baseline,0.09022639952113153
CHE,Switzerland,2031,baseline,0.10526413277465343
CHE,Switzerland,2032,baseline,0.12030186602817536
CHE,Switzerland,2033,baseline,0.1353395992816973
CHE,Switzerland,2034,baseline,0.15037733253521923
CHE,Switzerland,2035,baseline,0.16541506578874113
CHE,Switzerland,2036,baseline,0.18045279904226305
CHE,Switzerland,2037,baseline,0.195490532295785
CHE,Switzerland,2038,baseline,0.21052826554930687
CHE,Switzerland,2039,baseline,0.22556599880282885
CHE,Switzerland,2040,baseline,0.24060373205635072
CHE,Switzerland,2041,baseline,0.25564146530987264
CHE,Switzerland,2042,baseline,0.2706791985633946
CHE,Switzerland,2043,baseline,0.2857169318169165
CHE,Switzerland,2044,baseline,0.30075466507043846
CHE,Switzerland,2045,baseline,0.31579239832396033
CHE,Switzerland,2046,baseline,0.33083013157748226
CHE,Switzerland,2047,baseline,0.34586786483100423
CHE,Switzerland,2048,baseline,0.3609055980845261
CHE,Switzerland,2049,baseline,0.37594333133804797
CHE,Switzerland,2050,baseline,0.39098106459157
CHE,Switzerland,2025,ndc,0.01503773325352192
CHE,Switzerland,2026,ndc,0.02869718650704383
CHE,Switzerland,2027,ndc,0.040978359760565755
CHE,Switzerland,2028,ndc,0.05188125301408768
CHE,Switzerland,2029,ndc,0.061405866267609605
CHE,Switzerland,2030,ndc,0.06955219952113152
CHE,Switzerland,2031,ndc,0.07632025277465346
CHE,Switzerland,2032,ndc,0.08171002602817537
CHE,Switzerland,2033,ndc,0.0857215192816973
CHE,Switzerland,2034,ndc,0.0883547325352192
CHE,Switzerland,2035,ndc,0.0896096657887411
CHE,Switzerland,2036,ndc,0.08948631904226304
CHE,Switzerland,2037,ndc,0.08798469229578498
CHE,Switzerland,2038,ndc,0.0851047855493069
CHE,Switzerland,2039,ndc,0.0808465988028288
CHE,Switzerland,2040,ndc,0.07521013205635069
CHE,Switzerland,2041,ndc,0.06819538530987268
CHE,Switzerland,2042,ndc,0.05980235856339455
CHE,Switzerland,2043,ndc,0.05003105181691647
CHE,Switzerland,2044,ndc,0.03888146507043838
CHE,Switzerland,2045,ndc,0.02635359832396028
CHE,Switzerland,2046,ndc,0.012447451577482282
CHE,Switzerland,2047,ndc,-0.0028369751689958367
CHE,Switzerland,2048,ndc,-0.01949968191547391
CHE,Switzerland,2049,ndc,-0.03754066866195199
CHE,Switzerland,2050,ndc,-0.05695993540843003
CHL,Chile,2025,ambitious,0.03494760425640337
CHL,Chile,2026,ambitious,0.0652862547616415
CHL,Chile,2027,ambitious,0.09153086754953207
CHL,Chile,2028,ambitious,0.11411463359613383
CHL,Chile,2029,ambitious,0.13340544450750663
CHL,Chile,2030,ambitious,0.14971838894953238
CHL,Chile,2031,ambitious,0.16603133339155812
CHL,Chile,2032,ambitious,0.18234427783358387
CHL,Chile,2033,ambitious,0.1986572222756096
CHL,Chile,2034,ambitious,0.21497016671763536
CHL,Chile,2035,ambitious,0.23128311115966105
CHL,Chile,2036,ambitious,0.24759605560168674
CHL,Chile,2037,ambitious,0.2639090000437124
CHL,Chile,2038,ambitious,0.28022194448573823
CHL,Chile,2039,ambitious,0.2965348889277639
CHL,Chile,2040,ambitious,0.3128478333697897
CHL,Chile,2041,ambitious,0.3291607778118155
CHL,Chile,2042,ambitious,0.3454737222538411
CHL,Chile,2043,ambitious,0.361786666695867
CHL,Chile,2044,ambitious,0.3780996111378927
CHL,Chile,2045,ambitious,0.3944125555799183
CHL,Chile,2046,ambitious,0.4107255000219442
CHL,Chile,2047,ambitious,0.42703844446396977
CHL,Chile,2048,ambitious,0.4433513889059957
CHL,Chile,2049,ambitious,0.45966433334802126
CHL,Chile,2050,ambitious,0.47597727779004706
CHL,Chile,2025,baseline,0.04017513610861188
CHL,Chile,2026,baseline,0.08035027221722375
CHL,Chile,2027,baseline,0.12052540832583564
CHL,Chile,2028,baseline,0.16070054443444753
CHL,Chile,2029,baseline,0.20087568054305943
CHL,Chile,2030,baseline,0.24105081665167127
CHL,Chile,2031,baseline,0.2812259527602832
CHL,Chile,2032,baseline,0.32140108886889507
CHL,Chile,2033,baseline,0.3615762249775069
CHL,Chile,2034,baseline,0.40175136108611886
CHL,Chile,2035,baseline,0.44192649719473065
CHL,Chile,2036,baseline,0.48210163330334255
CHL,Chile,2037,baseline,0.5222767694119543
CHL,Chile,2038,baseline,0.5624519055205665
CHL,Chile,2039,baseline,0.6026270416291782
CHL,Chile,2040,baseline,0.6428021777377901
